rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
5.0,It takes Amazon Prime to a whole other level. LOVE IT!!!,"Thought I'd give it a try.  First time user and I love it!!  I'm not techy in the least and I'm having a blast with this!  I thought Amazon Prime was wonderful and this makes it awesome.  Ask it to play music and Boom!  It's on, love love love it!",[],B00ZV9RDKK,B075X8471B,AGZFKS2YWMNIDET6P3HH3BJPXGWA,1516310772551,0,True
4.0,Difficult to set up.,Had to get longer HDMI cable and adapter to get it to work. .,[],B00ZV9RDKK,B075X8471B,AGFJKKWUK6QXJ6OAOI3H5ZRJ7VBA,1519992065237,0,True
5.0,Five Stars,Everything I was looking for and more!!!!,[],B00ZV9RDKK,B075X8471B,AFUB2NOQ47YZO2H4ZSKLAR2MBE5A,1497649890266,0,True
5.0,I love firestick,I love my firestick. I have one in my camper and two at the house.,[],B00ZV9RDKK,B075X8471B,AF2GDJAG2JIZPKPBBS5OYJFBTL2Q,1534143030025,0,True
3.0,Having a lot of trouble with Hulu Live and fire ...,Having a lot of trouble with Hulu Live and fire stick. Hulu dates that it is a program on AFS and is working with them to fix programming problem. After 4-5 weeks the problem is minimal now. All 5 tv's have fire sticks so hopefully Amazon has fixed or I'll have to go back to cable and give my fs's away,[],B00ZV9RDKK,B075X8471B,AHX2IYTEVDKI5BSVOQUSTTVMWCNA,1519145396393,0,True
5.0,Love it.,"Love it. Cut cable, watch Amazon Prime, Netflix and Hulu. Get all the cable TV I want with DirectTVNow. Crisp clear HD reception.",[],B00ZV9RDKK,B075X8471B,AGLDM4QX4C5QAHUOPQUSFACMAKXA,1499102392867,0,True
5.0,Five Stars,Not disappointed..,[],B00ZV9RDKK,B075X8471B,AEHJXZS7CQFB3PL726OZTT3SDVVA,1488339061000,0,True
5.0,Five Stars,"No need for cable anymore, this thing is incredible.",[],B00ZV9RDKK,B075X8471B,AHPHCZHQRUPLNKP4HCCWU4YW2BLA,1518821766503,0,True
5.0,Great for movies,Enjoy the selections,[],B00ZV9RDKK,B075X8471B,AH6536T72LOMLWOJFFZCMFHYLHCQ,1584713729177,0,True
1.0,Do not buy 1at gen,This thing has been a pain in the are since forever. It seems like it's getting slower and slower to do next and startup. It freezes a lot and a few times I had to unplug it just to get it to work<br />Gonna check as are if the warranty exchange is still active.<br />We bought the newer one when it was.on sale for my bedroom and it works great. But this first ten sadly is crap,[],B00ZV9RDKK,B075X8471B,AGTWLAGIEGQYVDXC2HC7VSI3H5IA,1571622721371,0,True
2.0,failed!,Did not work! Had to return!,[],B00ZV9RDKK,B075X8471B,AFBUCY27RGRKVPZCMS6P4F55HWBQ,1548276549992,0,True
5.0,"Best video buy for Amazon, Netflix and other content","I have two smart TVs, but I couldn't view my Amazon video on my really big TV. No more!  And with this inexpensive, plug and play device I can see my Amazon content as well as Netflix and my Acorn TV subscription. I love it!  The voice feature is perfect for my husband, who has vision trouble in low light and can't see what buttons to push. No more! He just asks Alexa to play the next episode of Longmire, and it starts right up! The remote is very solid, too. I only had a little trouble removing the back to insert the two included AAA batteries, but quickly figured it out. I am very pleased.",[],B00ZV9RDKK,B075X8471B,AHU4CQAEVFHUQLATHRRKIX4LH5FQ,1477608677000,1,True
5.0,This was a gift and I love it. Now have Netflix and there is more ...,This was a gift and I love it.  Now have Netflix and there is more I could do.  Reception and speed are excellent.,[],B00ZV9RDKK,B075X8471B,AFJRRTHJJ3YFMZ2D5VFOJQAODGUA,1483654156000,0,True
2.0,Don’t like this product,"I’m sorry Amazon, I really wanted to like this product but compared to the Roku it is inferior.",[],B00ZV9RDKK,B075X8471B,AE3GXD2TDMPZ624VT6JGWAOUCDJA,1534879411568,0,True
5.0,Five Stars,Good for watching movies,[],B00ZV9RDKK,B075X8471B,AHMYZZAWGDS4BLMCTKNXS7QELM4A,1543969044828,0,True
5.0,Took no time to setup!,"I plugged it in, it worked fine, learning curve took 10 min. tops.",[],B00ZV9RDKK,B075X8471B,AGNNPO2GX24EVBHAEMEVVAUGPECQ,1484882430000,0,True
5.0,Great for watching Fire TV on your system!,"I was a former employee of DIRECTV and received free service from them. Now that that's over this is a great replacement, small and simple!  Just plug it into your TV's USB, or your sound system USB and it will connect to your TV and provide outstand sound and video. You will need a sound system that supports HDMI CP,  it also has apps installed for SLING TV Netflix Hulu and more. I highly recommend this product. Like everything Amazon it's great!",[],B00ZV9RDKK,B075X8471B,AHGOGIXBW2O3FNOR6TNS62IRGFGQ,1520900791075,0,True
5.0,My new prime time.,"I can't wait to cancel my cable after the contract ends. Fire Stick, where have you been all of my life?",[],B00ZV9RDKK,B075X8471B,AHAI6LV7UU6FMXZ4KJB2FWPQMZDQ,1483221511000,0,True
4.0,Four Stars,very good product with a lot of upward possibilities.,[],B00ZV9RDKK,B075X8471B,AF777E6YEDHFRCUBOQ4JVTT235EA,1491490568000,0,True
5.0,"Drop your cable immediately, this is all you need!","Prime Video, Netflix, Showtime, HBO = YOUR GOOD! Be sure & get the Echo Studio & Echo Subwoofer 🔊 because these are made for each other and your mind will be blown away!","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Kv1epExYL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Kv1epExYL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Kv1epExYL.jpg', 'attachment_type': 'IMAGE'}]",B00ZV9RDKK,B075X8471B,AE4ACSEKJYS64UVRAPXPIOMTXE6Q,1545532918075,2,True
5.0,Excellent product!,I bought 2 for my kids and I am going to purchased 2 more for the other TV's in the house. They are so easy to use and you save tons of money not paying cable for all those unnecessary stations. You Can't go wrong and the price is so reasonable.,[],B00ZV9RDKK,B075X8471B,AEYYVSJ7EC5RPPADRT2DDCM6F44Q,1483994026000,0,True
5.0,Fun,Easy to set up and have alot of choices to watch.,[],B00ZV9RDKK,B075X8471B,AHMX3RGGDJD4EIF5Y44I2G3VVFKQ,1544294499342,0,True
5.0,Five Stars,I love having access on my non-smart TV.,[],B00ZV9RDKK,B075X8471B,AFR54P6UUIVEB25I7BIBGD4YZKHQ,1487158263000,0,True
4.0,Four Stars,Fire stick nice product,[],B00ZV9RDKK,B075X8471B,AHD3MQVQ3EANPRSDXZQUXKNOXFQA,1499884361086,0,True
5.0,Great,Great,[],B00ZV9RDKK,B075X8471B,AHEUS5WNU2F46QBYALLFE5WVBJEA,1524538071770,0,True
5.0,Easy install,"Easy to install, easy to use, opened a whole new world of entertainment for me from music to tv to movies and exercise videos.",[],B00ZV9RDKK,B075X8471B,AG6F2GGMJI7PHNDZOI2XJC4YX7UQ,1533496694693,0,True
5.0,Five Stars,Love this can watch all your shows no matter where you are.,[],B00ZV9RDKK,B075X8471B,AFI25MIU4RARZIKJAZUL2K5PO4TA,1523987846451,0,True
5.0,Five Stars,Great product. Love it!,[],B00ZV9RDKK,B075X8471B,AGZDVIOHXWWKIR2QR24MK677F5YA,1519132081530,0,True
5.0,Five Stars,"Great product! Very, very happy with it. Worth every penny. Great value.",[],B00ZV9RDKK,B075X8471B,AGYIWPYLQGUWTE77DOJCVAYB4DVA,1484457187000,0,True
5.0,Fast and Simple way to use streaming media,Love the Amazon Fire Stick. Fast and simple to set up.,[],B00ZV9RDKK,B075X8471B,AGSNLIG4ITJC3XBJBSAVHWPI7LRQ,1486705646000,0,True
5.0,I love it,Love my fire sticks,[],B00ZV9RDKK,B075X8471B,AFTSEMXFDHKFES5PQ2DKTC2MWA6A,1551450608336,0,True
4.0,"What a difference, no back talk 🎃","Love the new kindle fire stick, but now we are having problems with using the correct one.  it looks EXACTLY like the other older models. I really wish that there was a difference between them.  (Even a small one)..think about it PLEASE. Other than that I can only heap wonderful praises about it.  Super fast,  and the best thing is &#34;it doesn't talk back&#34;, just finds what I ask it.",[],B00ZV9RDKK,B075X8471B,AGTWOG2V2NE7NWK2AFCPZ5ZCD3AA,1477364017000,0,True
5.0,Works great!,"As advertised, Works great!",[],B00ZV9RDKK,B075X8471B,AFC2CWXWLLNRZEGCI3VAOOLMRNAA,1493714177000,0,True
4.0,Pretty good,I like being able to add what I want and watch what I want. It was easy to set up and program. The only thing I didn't really care for was the fact that the part that goes into my HDMI outlet has to be plugged into an electric socket. I thought that it just needed to be placed into the HDMI port and it didn't need anything else.,[],B00ZV9RDKK,B075X8471B,AFJIXC3AKWXXFCF3Z2THBGTYJHYQ,1517776080180,2,True
5.0,Five Stars,Satisfied,[],B00ZV9RDKK,B075X8471B,AE6UQ5OEITGH2CSNZRTXH4P7PGHA,1518837703126,0,True
5.0,The best so far...,The fire stick is great for my prime tv watching gave one to my son...,[],B00ZV9RDKK,B075X8471B,AFCV5EOBU3IUVHKWDYQ3MTILGO6Q,1488494508000,0,True
5.0,Best!,I have no clue how I've managed without this so long!  Best thing ever.  Now i want the box!,[],B00ZV9RDKK,B075X8471B,AGQ27O3NACUE3BDHVQXT55RL4VEQ,1491586736000,0,True
5.0,very happy,nice software. very fast.,[],B00ZV9RDKK,B075X8471B,AGOR46NARFZQ35TJA7GVUWC7WX5Q,1541463869490,0,True
5.0,So happy to be able to see my amazon video in ...,"So happy to be able to see my amazon video in hd. Also netflix, pbs. Still learning what alexa can do.",[],B00ZV9RDKK,B075X8471B,AF4MIGPRPD2FQSVVNNXL427SMLHA,1479218804000,0,True
5.0,Best purchase ever!,Awesome purchase,[],B00ZV9RDKK,B075X8471B,AHEAWOMBZUSWZIETX3ZFOEASDHHQ,1484385151000,1,True
5.0,"Love it, only one problem sometimes I stay up ...","First fire stick. Love it, only one problem sometimes I stay up too late watching movies.",[],B00ZV9RDKK,B075X8471B,AF3G7F3IM32TQZTTGWQE4VQJ5ZZQ,1519917094136,0,True
4.0,Good with some reservations but overlooked for the price,"The remote is a little hard to press. The interface is good but sometimes on my Samsung smart TV, I have sound issues, e.g., no sound requiring rebooting the device or shutting off the TV. Sometimes it causes no sound from my Chromecast in another HDMI slot. Unlike with Chromecast, I haven't found an app allowing me to cast or even search Amazon videos and cast them",[],B00ZV9RDKK,B075X8471B,AGOL5R2RPTK4SYEFSILKAPTXB5LA,1478990726000,0,True
3.0,basically the purchase is just turn you tv in a smart tv. We use it only because all the ...,My biggest complaint is the remote control. On my tv which include all the firestick has I can turn tv off on and control volume. WHY would you not have this on a remote? On what planet does not a remote control have a power and volume button. basically the purchase is just turn you tv in a smart tv. We use it only because all the stations are on one remote but have to have another to mute etc,[],B00ZV9RDKK,B075X8471B,AGLYA3RAEH5LDG2RYGXUR76TMU4Q,1486505138000,1,True
5.0,Fire TV Stick - Best streaming device!,Amazing streaming apps and works great with Amazon Prime features.,[],B00ZV9RDKK,B075X8471B,AGOCRU256K5BBRI2UYGVEOG3LTTA,1521490458075,0,True
5.0,Great investment,"The Fire Stick was easy to set up.  It solved two basic problems we were having.  The first, was constant buffering while trying to watch Amazon Prime videos during peak usage hours.  It has not buffered at all since we installed the fire stick.  The second, problem was that we have a Samsung TV and Amazon no longer supports Amazon music on it.  The Fire Stick allows us to access our music library without any issues.  For the price the Fire Stick  is an excellent investment.",[],B00ZV9RDKK,B075X8471B,AHHZJOKY2SIEMGSCZQSK2PYQOCQA,1482111289000,0,True
4.0,With Prime this is a great buy,"I really like this device. I thought that I wouldn't be able to cast to the device, and then I found out that I could download the app natively; meaning no need to cast from my smartphone. I'm not fond of the programming, but I like the fact that I have access to Prime. This wouldn't be a good device without Prime, because of the inability to cast from my smartphone. I also like the fact that it gives me access to Amazon Music. That's a really great feature when I just want to listen to music. Wish it was capable of USB power from the TV. The remote is difficult to open, so be prepared to fight with that.",[],B00ZV9RDKK,B075X8471B,AHXKDYQYHMVBVUAPFQGJDEZU7K3A,1517676514373,0,True
5.0,Works as advertised - impressively,"Had it up and running in minutes - no problems or worries.<br />I'm not sure what the ""issues"" are that some people have with this. Of course, I'm only using it on one tv and it happens to be sitting a couple inches from my modem/wireless router, so...<br />I don't always get the best response using Alexa voice commands to search but I think that will improve as the Alexa system matures.",[],B00ZV9RDKK,B075X8471B,AHZUD2SC7FXVRTNVECGU5OVE3TRA,1544762658005,0,True
5.0,Use the Fire TV app if remote not working ... Flawless Streaming,"Update:  if the remote doesn’t seem to work very good, download the fire tv app and control the tv from your phone. The app ALWAYS works where sometimes the remote seems to hang up. Fire TV: Streams flawlessly, no pixelation at all. Pre loaded with all of my amazon prime preferences. Probably the best purchase i’ve made in the last several years. Will never ever go back to cable. And I get local news and information too. Love it!!!",[],B00ZV9RDKK,B075X8471B,AENZTWPVE42HP3SPMAN5GLQ4VDBA,1515245828752,1,True
4.0,Great for the most part.,"I like it for the most part.  The Firestick is easy to install, move around and use.  It has plenty of great viewing options.  However, the one thing holding me back from a full five stars is I cannot get Netflix to play in 1080.  I have searched and there is no way to change the download/playback quality.  I did some internet searching and that seems to be problem with the Firestick playing Netflix.  Amazon Prime movies are great in 1080 through my Firestick.  When trying to use Netflix in outrtheater room on a 106&#34; screen, less than 1080 stinks.",[],B00ZV9RDKK,B075X8471B,AG3BUKTFR5GHARWD4HI3B26YRNSQ,1503450576004,1,True
5.0,Five Stars,Love my firestick it's way better than the Roku.,[],B00ZV9RDKK,B075X8471B,AH4BQVUMPBWO267DXRQURKQ2Z42Q,1503036837821,0,True
5.0,has all the features that my Roku had plus easy integration with my Amazon account,"Works as advertised, has all the features that my Roku had plus easy integration with my Amazon account.",[],B00ZV9RDKK,B075X8471B,AHHKUQB7DDC7DI33622ZVYLAXUHQ,1483408194000,0,True
4.0,Four Stars,I like it,[],B00ZV9RDKK,B075X8471B,AHCMHFHTCVNMOACRJMUSJD2JDIIQ,1506453755899,0,True
5.0,Cut the cable!!!,"Cut the cable...lots to see.  I just wish there were clear instructions about downloading stuff.Like all tech, it's learn as you go",[],B00ZV9RDKK,B075X8471B,AFYIGNLA7KFMVQ33UTB4R3RFVIHA,1506684931930,0,True
5.0,Five Stars,this is great.,[],B00ZV9RDKK,B075X8471B,AH4RVO25NYRNEI3FGG6ZLOZBQO5Q,1527458941623,0,True
5.0,Beautiful Video Quality--Much Better Than Other Devices I've Owned,"I replaced my Roku box with this Fire TV Stick because I was tired of buffering problems and lousy customer service. Have to say I love this Fire TV Stick. The VIDEO quality is SO MUCH BETTER than what I was getting via my Roku. Apparently, the device I replaced was always defaulted to 720, even though it was fully capable of 1080. This Fire TV Stick delivers consistently great quality HD with absolutely no problems. Further, there are no streaming issues like those I had with my other box.<br /><br />The Fire TV Stick is a slam-dunk easy to connect and set up. Everything you need to successfully connect to your set is in the box. I wish I'd done this sooner.",[],B00ZV9RDKK,B075X8471B,AHRQYYKEOUWW5HJU3RNRCXTXKAMA,1536514926063,0,True
5.0,Love it,works great and easy,[],B00ZV9RDKK,B075X8471B,AFGMI2XAPGXVXSVGCFYGIAFP7DLQ,1516914491045,0,True
5.0,Worth purchasing!,"Ease of use.  Quickly loaded, super easy to install and use.",[],B00ZV9RDKK,B075X8471B,AEJHWWXT3LBOGQ3X63FBCOYCM3EA,1521479010328,0,True
5.0,Easy to set up.,"Love it! I was afraid for so long and wouldn't buy one.  They were on special and I'm so glad I went ahead and got one.  It was ready to install and set up, it was ready to go pretty quick!",[],B00ZV9RDKK,B075X8471B,AHSUB6VNZE6QC66MOVT2UBFD6VCA,1540811758095,0,True
5.0,No complaints,No complaints,[],B00ZV9RDKK,B075X8471B,AFPB5JBFXHRCXTZJUYYWFQOEHIWQ,1489694891000,0,True
5.0,Highly Recommend,I LOVE MY FIRESTICKS!  I keep buying and gifting.,[],B00ZV9RDKK,B075X8471B,AFVTOWHGU6KGSTWEAIZL4YHKGARQ,1534285152704,0,True
5.0,Easy set up. So much to watch.,"Love how all you have to do is say what show you want to watch. It was easy to set up and we ordered prime a few week later and we have so many shows and movies, music to watch and listen to.",[],B00ZV9RDKK,B075X8471B,AF4YYCQI3Q4DRLPLKQNSAK5EWVHQ,1538605219170,0,True
2.0,Don’t know.,It is hard to maneuver. I can’t seem to find the same things on tv that come up on my iPad.,[],B00ZV9RDKK,B075X8471B,AG65I47YIVI25QJB4AMELZPOHVEQ,1519838480719,0,True
1.0,It sucks!! I couldnt use it to get the ...,"It sucks!! I couldnt use it to get the spectrum/bright house app to watch my cable tv. Had to go by a Roku with the voice. And return this one. No fair, I wanted to use Alexa.",[],B00ZV9RDKK,B075X8471B,AFBFWRJFUOOQPV5K3WARIHBCE5HQ,1513305219827,1,True
5.0,Enjoy having it,Works well! Enjoy having it!,[],B00ZV9RDKK,B075X8471B,AF2L5WK4X4ASVGA2REWJTZXA3VCQ,1487726496000,0,True
5.0,Easy to use.,Easy to use. Easy to set up. I  have 3 no more cable here.,[],B00ZV9RDKK,B075X8471B,AEUXCVRMWYT52Z5XUVG53FKXXXNA,1589778502557,0,True
5.0,Love this thing!,"I was worried about lag with the streaming; we live outside town and our internet speed is fast enough for internet searches, but never fast enough to stream movies.  But with the Fire TV Stick, we've been able to watch movies without any lag or buffering at all.  Best of all, we've discovered the made for Amazon Prime show Goliath.  Love it!  This was a great buy.  May have to get another one for other tvs.",[],B00ZV9RDKK,B075X8471B,AHYKEZTRYXRZFNGXLJMIA2WIOX6Q,1480434840000,0,True
5.0,Five Stars,Step by step instruction and very easy to set up.,[],B00ZV9RDKK,B075X8471B,AHTKVD7ALC5ZJE7CITNVBFKSOZOQ,1524101099449,0,True
5.0,Five Stars,"Great product, good alternative to not having a cable line",[],B00ZV9RDKK,B075X8471B,AHAWREKGNO6RQNSV2CHGIPAEI5FQ,1521751405986,0,True
5.0,Love it!,Love the voice recognition.....we now have 2 in our home.  My husband uses our old one in the man cave to watch his NBA ticket....I use the upstairs one to watch amazon prime videos and TV programs! I used to watch these on my fire or tablet.  Now my daughter wants one.,[],B00ZV9RDKK,B075X8471B,AGTIW4HJU22L2XPNJWGXRBACPOQA,1479388757000,0,True
5.0,Plenty of good stuff with my Prime Access right now,"My only issue is having to be careful in not ordering the videos and services that have additional fees.  They are soo tempting!  Plenty of good stuff with my Prime Access right now.  Way better options than my Dish Network, and much more cost effective.  As soon as that contract is up, it is HISTORY.",[],B00ZV9RDKK,B075X8471B,AGQICBIQI3DGYYIG4LJME7AAGRTQ,1478447289000,0,True
5.0,More movies then on game system,It so nice to have more movies to view.,[],B00ZV9RDKK,B075X8471B,AG22NZO7EV7E2YSE5V227AVH2VKA,1516905120052,0,True
1.0,Buy them at Target or Best buy instead.,"This needs a zero. I bought this as a gift for my father. It didn't work and we've had nothing but issues trying to get a replacement. They can't find the payment, because it was a gift had the nerve to ask for my credit card (not a chance in hell b$#@)..now offering a gift card. It's been 3 months. Still not right. Not happy.",[],B00ZV9RDKK,B075X8471B,AGZJT3LSOI7FR5JUK2CKHGIQPU3Q,1531693367044,2,True
2.0,Love the versatility but was hard to set up and ...,"Love the versatility but was hard to set up and often loses connection with internet mid program then gets stuck on scanning screen. I have to take it out of the tv and then reinsert after a few minutes, I thought at first it may be my service provider but every other device would be working except the fire stick. Hate that it never turns off like most devices and when I have to take it out from tv is always very hot I always worry I’m going to leave a d a fire happens.",[],B00ZV9RDKK,B075X8471B,AH45LRNJLNIU6ORFLMHKPVKG6QOA,1527962922965,0,True
5.0,Love,Love it!!!!,[],B00ZV9RDKK,B075X8471B,AFD3EKJAUZ7D7LHXONKAC2L7HBUA,1502831311945,0,True
5.0,We should have bought this a long time ago,"This is such a great product.  Reading through past reviews on more than one it was suggested to download kodi.  Once my fire TV stick arrived I went to You Tube & looked up Download Kodi & it played a video walking me through each step.  We've been able to watch so many different movies & tv shows that we no longer need cable.  We should have bought one of these a long time ago, they are more than worth the cost.",[],B00ZV9RDKK,B075X8471B,AGYQIGJSBGH2KK4L2PWLIXVSMTRA,1515287143688,0,True
5.0,love,"love this fantastic selection o apps, movies and tv, do not need direct tv anylonger",[],B00ZV9RDKK,B075X8471B,AECX5CEJ43EPQFS4YVJKI6ZSQZ3A,1533652091415,0,True
5.0,Recommend,Love this.  Bought a second one.  Alexa makes it so simple to find what I want.  Also a slight problem setting up but excellent customer service from Amazon got me up and running.,[],B00ZV9RDKK,B075X8471B,AGPDI3HH7YNVDUEAMHXBOP6SK3CQ,1526550379926,0,True
5.0,LOVE IT!,where has this been my whole life. LOVE IT!,[],B00ZV9RDKK,B075X8471B,AFOTKK23OZECVHQFQJFDTCTO33QA,1513641990361,0,True
4.0,I have recommended this to friends,Great to make a &#34;dumb&#34; TV into a Smart TV. Only problem was that the remote was not paired to the stick when I got it. And it took longer than the instructions say to get them to pair. As for that &#34;voice&#34; thing. I don't think it likes my voice. At 50% off it was a good deal to grab since I already had one other.,[],B00ZV9RDKK,B075X8471B,AFP3XSNVNF2XLKIGIADX3JGKA4HA,1532698649186,0,True
3.0,Needed more information on how to use the software.,Lack of information on it. It could have came with more information and directions on how to use it.,[],B00ZV9RDKK,B075X8471B,AENVUXJZGXGEFVDALPYACZL3WXDA,1538325584757,0,True
5.0,Five Stars,I can watch anything I want.,[],B00ZV9RDKK,B075X8471B,AE3XSR2BA5DRI5YUHL7DTCDPEAOA,1495080784000,0,True
5.0,Love this,Love this,[],B00ZV9RDKK,B075X8471B,AEFZVJLBMSFFAMSLR74ICOBJ2NKQ,1540496136222,0,True
5.0,I like the way the Fire Stick works,I like the way the Fire Stick works. I haven't used the Voice Remote. The stick works faster for me then the Xbox I used to watch TV with.,[],B00ZV9RDKK,B075X8471B,AG6O4ZXUWRZSOAHFVPCLYDIEH4VQ,1484000063000,0,True
3.0,It Is What It Is,"Nothing to rave about, it is what it is.",[],B00ZV9RDKK,B075X8471B,AFKM32YGBDJ3BADLNT2HDUDSAP2A,1520525578717,0,True
5.0,Wonderful product,Great product - wonderful way to stream movies with out a smart TV.,[],B00ZV9RDKK,B075X8471B,AHYGADSCZG3I6Z7FRLD6ITADQV7A,1515765203413,0,True
5.0,fire tv stick with Alexa,"So far i like it, still getting use to it. Wish it came with better information on using it.",[],B00ZV9RDKK,B075X8471B,AFNPKP27HXRX2QZGEWTPAEIGOV2Q,1498332565609,0,True
4.0,Four Stars,Love it,[],B00ZV9RDKK,B075X8471B,AHE4ZUCYVULCHUP6HOLLOMJU7FVQ,1488068158000,0,True
5.0,easy to install and use,the remote for my original fire tv died. the stick was on promo for the price of replacing the remote. the first one I received was defective and amazon arranged a replacement. the second one fired (pun) right up and works great. I also ordered a remote cover in a bright color and we longer have to go searching for it.,[],B00ZV9RDKK,B075X8471B,AGCZZXDONWSW5LUV5Z7K4IVW4IBA,1529002673947,1,True
2.0,Doesn't last,"When I my first fire stick, it worked fine, for about 8 months, then it just would not work anymore.  Instead of sending it back, I upgraded to a voice activated Fire Stick.  Here I am, just over a year later and this one has quit working also.  Not happy!",[],B00ZV9RDKK,B075X8471B,AFE3WPVUVCSNWSPBYE3AEDAVBD2Q,1543188095928,0,True
5.0,Fire Stick Happy,"The Fire stick is working great. The pic display on my television is crisp and clear. The hookup was awesome, fast and easy because everything was included in the package. So far, my children and I are enjoying the Fire Stick.",[],B00ZV9RDKK,B075X8471B,AGYMTOYGCUTJWR4N5W7RVXHPOMXQ,1503624322365,0,True
5.0,I'm happy,It works exactly as described. We use it often.,[],B00ZV9RDKK,B075X8471B,AFQQNWQS6K3E5ZH46YZMEVUIHDAA,1515528382437,0,True
5.0,Five Stars,I am enjoying  my fire stick,[],B00ZV9RDKK,B075X8471B,AFOXEDXZ5BKHPKW5Z5OIEEELZWCQ,1487777660000,0,True
5.0,I love the fire stick,I love the fire stick. This is our 3rd one. We cut our cable off and use the fire stick all the time. It is very easy to set up.,[],B00ZV9RDKK,B075X8471B,AHWADA2DND22NMY5D3AM6MQ6ORZA,1501965170886,0,True
5.0,"Used it once, worked great","So far it has worked perfectly, I have used it once. I know you want feedback but you should wait at least a few weeks if you want more accurate data. I am happy so far.",[],B00ZV9RDKK,B075X8471B,AH5WJ75Q5DHFSKHLA3ZQNDY3J3DA,1485819982000,0,True
5.0,Useful product.,Very useful product when eliminating other services. Would like to see more &#34;perks&#34; for the firestick. Too many subscriptions negates the cost effectiveness. Updates are necessary.,[],B00ZV9RDKK,B075X8471B,AFI3LFHUODYG2RWJZX5HLLEQGLOA,1512664757455,0,True
4.0,but I love,"I don’t use the voice part, but I love it",[],B00ZV9RDKK,B075X8471B,AHLJSAA3D4TLHIUI2SJYGB6NBXGA,1515458403316,0,True
5.0,Five Stars,Love it,[],B00ZV9RDKK,B075X8471B,AGNKS2AI3LESCF563IOWI4GV3R2Q,1499889059189,0,True
5.0,Five Stars,Love it.,[],B00ZV9RDKK,B075X8471B,AHOYFU5VAPVBCVMMREK3NEU4VB7A,1516199083035,0,True
5.0,Five Stars,"This is a great item, makes your regular TV into a smart TV.",[],B00ZV9RDKK,B075X8471B,AF7YQTBGGU6FBGAKO7NU3IQPQ2UA,1532884293536,0,True
1.0,One Star,I have had this 2 months and used it twice and it is not working now!!,[],B00ZV9RDKK,B075X8471B,AEJHZ4AABFDDFNIKLL3XFVSZNIGQ,1521257465625,0,True
5.0,Love my fire stick,"Great fun, lots of good movies and games.",[],B00ZV9RDKK,B075X8471B,AGCXIE6T6U3SDTXBHXGEA76FYAMQ,1483834680000,0,True
5.0,... my iPad to watch Amazon Prime Video so it’s nice to see my favorite shows on the TV too,I’ve been using my iPad to watch Amazon Prime Video so it’s nice to see my favorite shows on the TV<br /> too!,[],B00ZV9RDKK,B075X8471B,AESJ2TRQDSJVPKD3UP52BXJNR2FQ,1532606587422,0,True
5.0,Five Stars,It’s extremely easy to use and setup.,[],B00ZV9RDKK,B075X8471B,AHYBPJMCH2Z5NTPSRJZFZWBLDBBQ,1513534729264,0,True
5.0,Very pleased.,"Love this so far. Only day two of using it, but super easy to use and a bargain.",[],B00ZV9RDKK,B075X8471B,AFRE7DDZTKKF65GSREL5TKUFKRAA,1513903338624,1,True
5.0,Canceled my cable!,Cancelled my cable and using only my firestick!,[],B00ZV9RDKK,B075X8471B,AEWSIENY3N2B4OESQLVO4F73MAWA,1511043186455,0,True
5.0,Fire Sticks a hit in this house.,"Such a value!! My Son-in-law and Grandson are both happy campers thanks to the speedy delivery (came by Christmas) and great directions that came with the Fire Sticks.  I am now on top of the favored list in this house ;-).  Thanks to a great Vendor, they get an A+ from me !!",[],B00ZV9RDKK,B075X8471B,AHWVKSQGKZEZMJV2ITLOVORRFWGQ,1486657968000,0,True
4.0,Alien world,"It plugged in just fine & seems to be working, BUT:<br />1)  I don't know how/what to do with it.  Too much noise for somebody who is not already conversant with this world.<br />2) Could not get Kodi 18 to install - no idea why, just won't proceed at the end - so I am left with a service that it useless to me.<br />3) No useful way to search without Kodi, but everything seems to involve an additional fee, which is exceedingly combersome with any controls enabled.<br />After 5-6 weeks, I have never used it, and actually don't anticipate using it in the future unless I can get Kodi to install.",[],B00ZV9RDKK,B075X8471B,AHRPOGWS4FDBIU6LHAYGE3FOMEVQ,1525395102921,0,True
4.0,I like it now,At first I did not like the format for Netflux ans Amazon but now that I am used to it. I like it. Though I have watched some series and the selection does not return to the same episode I left.. i think this is a glitch that needs a fix.,[],B00ZV9RDKK,B075X8471B,AHCKIILMY4LB3RD4WPM6ZUGFCR6A,1487256737000,0,True
4.0,Where is the Spectrum App?,"I love my firestick, but I have spectrum cable and there is no app for it. This leaves me watching my smart tv more for live tv, because it has the app. I wish all devices would support all of the cable services and/or vise versa. It would make things so much better for both companies and their customers.<br />Other than that, I really love the interface and all that you can do with Alexa and the Prime benefits. I know I will be purchasing at least two more for new tv's... so, yeah, again, I love it!",[],B00ZV9RDKK,B075X8471B,AES3YWD3ONJOUDRWFIV2ZO44QDAQ,1543527248815,1,True
5.0,Five Stars,Item came well packaged and registration was simple.,[],B00ZV9RDKK,B075X8471B,AE2UYOEX4MUQDHYUVYWNF2PB4E6Q,1516935582670,0,True
