rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,date,year,month,clean_text,input_text,prob_neg,prob_neu,prob_pos,sentiment_score,sentiment_label,is_silent_killer
5.0,Five Stars,Love my firestick it's way better than the Roku.,[],B00ZV9RDKK,B075X8471B,AH4BQVUMPBWO267DXRQURKQ2Z42Q,1503036837821,0,True,2017-08-18 06:13:57.821,2017,2017-08,Love my firestick it's way better than the Roku.,Love my firestick it's way better than the Roku.,0.004618558,0.014090852,0.98129064,0.97667205,positive,False
5.0,has all the features that my Roku had plus easy integration with my Amazon account,"Works as advertised, has all the features that my Roku had plus easy integration with my Amazon account.",[],B00ZV9RDKK,B075X8471B,AHHKUQB7DDC7DI33622ZVYLAXUHQ,1483408194000,0,True,2017-01-03 01:49:54.000,2017,2017-01,"Works as advertised, has all the features that my Roku had plus easy integration with my Amazon account.","Works as advertised, has all the features that my Roku had plus easy integration with my Amazon account.",0.0040876684,0.15195529,0.843957,0.8398693,positive,False
4.0,Four Stars,I like it,[],B00ZV9RDKK,B075X8471B,AHCMHFHTCVNMOACRJMUSJD2JDIIQ,1506453755899,0,True,2017-09-26 19:22:35.899,2017,2017-09,I like it,I like it,0.027837334,0.23558246,0.73658025,0.7087429,positive,False
5.0,Cut the cable!!!,"Cut the cable...lots to see.  I just wish there were clear instructions about downloading stuff.Like all tech, it's learn as you go",[],B00ZV9RDKK,B075X8471B,AFYIGNLA7KFMVQ33UTB4R3RFVIHA,1506684931930,0,True,2017-09-29 11:35:31.930,2017,2017-09,"Cut the cable...lots to see. I just wish there were clear instructions about downloading stuff.Like all tech, it's learn as you go","Cut the cable...lots to see. I just wish there were clear instructions about downloading stuff.Like all tech, it's learn as you go",0.62769395,0.33155754,0.04074849,-0.5869455,negative,True
5.0,Five Stars,this is great.,[],B00ZV9RDKK,B075X8471B,AH4RVO25NYRNEI3FGG6ZLOZBQO5Q,1527458941623,0,True,2018-05-27 22:09:01.623,2018,2018-05,this is great.,this is great.,0.004805696,0.014497471,0.9806968,0.9758911,positive,False
5.0,Beautiful Video Quality--Much Better Than Other Devices I've Owned,"I replaced my Roku box with this Fire TV Stick because I was tired of buffering problems and lousy customer service. Have to say I love this Fire TV Stick. The VIDEO quality is SO MUCH BETTER than what I was getting via my Roku. Apparently, the device I replaced was always defaulted to 720, even though it was fully capable of 1080. This Fire TV Stick delivers consistently great quality HD with absolutely no problems. Further, there are no streaming issues like those I had with my other box.<br /><br />The Fire TV Stick is a slam-dunk easy to connect and set up. Everything you need to successfully connect to your set is in the box. I wish I'd done this sooner.",[],B00ZV9RDKK,B075X8471B,AHRQYYKEOUWW5HJU3RNRCXTXKAMA,1536514926063,0,True,2018-09-09 17:42:06.063,2018,2018-09,"I replaced my Roku box with this Fire TV Stick because I was tired of buffering problems and lousy customer service. Have to say I love this Fire TV Stick. The VIDEO quality is SO MUCH BETTER than what I was getting via my Roku. Apparently, the device I replaced was always defaulted to 720, even though it was fully capable of 1080. This Fire TV Stick delivers consistently great quality HD with absolutely no problems. Further, there are no streaming issues like those I had with my other box. The Fire TV Stick is a slam-dunk easy to connect and set up. Everything you need to successfully connect to your set is in the box. I wish I'd done this sooner.","I replaced my Roku box with this Fire TV Stick because I was tired of buffering problems and lousy customer service. Have to say I love this Fire TV Stick. The VIDEO quality is SO MUCH BETTER than what I was getting via my Roku. Apparently, the device I replaced was always defaulted to 720, even though it was fully capable of 1080. This Fire TV Stick delivers consistently great quality HD with absolutely no problems. Further, there are no streaming issues like those I had with my other box. The Fire TV Stick is a slam-dunk easy to connect",0.09389514,0.1146831,0.7914218,0.69752663,positive,False
5.0,Love it,works great and easy,[],B00ZV9RDKK,B075X8471B,AFGMI2XAPGXVXSVGCFYGIAFP7DLQ,1516914491045,0,True,2018-01-25 21:08:11.045,2018,2018-01,works great and easy,works great and easy,0.0076915855,0.022457704,0.96985066,0.9621591,positive,False
5.0,Worth purchasing!,"Ease of use.  Quickly loaded, super easy to install and use.",[],B00ZV9RDKK,B075X8471B,AEJHWWXT3LBOGQ3X63FBCOYCM3EA,1521479010328,0,True,2018-03-19 17:03:30.328,2018,2018-03,"Ease of use. Quickly loaded, super easy to install and use.","Ease of use. Quickly loaded, super easy to install and use.",0.004504139,0.051478177,0.94401765,0.9395135,positive,False
5.0,Easy to set up.,"Love it! I was afraid for so long and wouldn't buy one.  They were on special and I'm so glad I went ahead and got one.  It was ready to install and set up, it was ready to go pretty quick!",[],B00ZV9RDKK,B075X8471B,AHSUB6VNZE6QC66MOVT2UBFD6VCA,1540811758095,0,True,2018-10-29 11:15:58.095,2018,2018-10,"Love it! I was afraid for so long and wouldn't buy one. They were on special and I'm so glad I went ahead and got one. It was ready to install and set up, it was ready to go pretty quick!","Love it! I was afraid for so long and wouldn't buy one. They were on special and I'm so glad I went ahead and got one. It was ready to install and set up, it was ready to go pretty quick!",0.015304188,0.036012653,0.9486832,0.933379,positive,False
5.0,No complaints,No complaints,[],B00ZV9RDKK,B075X8471B,AFPB5JBFXHRCXTZJUYYWFQOEHIWQ,1489694891000,0,True,2017-03-16 20:08:11.000,2017,2017-03,No complaints,No complaints,0.10534544,0.46247602,0.43217862,0.3268332,neutral,False
5.0,Highly Recommend,I LOVE MY FIRESTICKS!  I keep buying and gifting.,[],B00ZV9RDKK,B075X8471B,AFVTOWHGU6KGSTWEAIZL4YHKGARQ,1534285152704,0,True,2018-08-14 22:19:12.704,2018,2018-08,I LOVE MY FIRESTICKS! I keep buying and gifting.,I LOVE MY FIRESTICKS! I keep buying and gifting.,0.004110233,0.008735977,0.9871538,0.9830436,positive,False
5.0,Easy set up. So much to watch.,"Love how all you have to do is say what show you want to watch. It was easy to set up and we ordered prime a few week later and we have so many shows and movies, music to watch and listen to.",[],B00ZV9RDKK,B075X8471B,AF4YYCQI3Q4DRLPLKQNSAK5EWVHQ,1538605219170,0,True,2018-10-03 22:20:19.170,2018,2018-10,"Love how all you have to do is say what show you want to watch. It was easy to set up and we ordered prime a few week later and we have so many shows and movies, music to watch and listen to.","Love how all you have to do is say what show you want to watch. It was easy to set up and we ordered prime a few week later and we have so many shows and movies, music to watch and listen to.",0.0038903884,0.054581136,0.94152844,0.93763804,positive,False
2.0,Don’t know.,It is hard to maneuver. I can’t seem to find the same things on tv that come up on my iPad.,[],B00ZV9RDKK,B075X8471B,AG65I47YIVI25QJB4AMELZPOHVEQ,1519838480719,0,True,2018-02-28 17:21:20.719,2018,2018-02,It is hard to maneuver. I can’t seem to find the same things on tv that come up on my iPad.,It is hard to maneuver. I can’t seem to find the same things on tv that come up on my iPad.,0.79695207,0.18939707,0.013650875,-0.7833012,negative,False
1.0,It sucks!! I couldnt use it to get the ...,"It sucks!! I couldnt use it to get the spectrum/bright house app to watch my cable tv. Had to go by a Roku with the voice. And return this one. No fair, I wanted to use Alexa.",[],B00ZV9RDKK,B075X8471B,AFBFWRJFUOOQPV5K3WARIHBCE5HQ,1513305219827,1,True,2017-12-15 02:33:39.827,2017,2017-12,"It sucks!! I couldnt use it to get the spectrum/bright house app to watch my cable tv. Had to go by a Roku with the voice. And return this one. No fair, I wanted to use Alexa.","It sucks!! I couldnt use it to get the spectrum/bright house app to watch my cable tv. Had to go by a Roku with the voice. And return this one. No fair, I wanted to use Alexa.",0.91671735,0.07605538,0.0072273077,-0.90949005,negative,False
5.0,Enjoy having it,Works well! Enjoy having it!,[],B00ZV9RDKK,B075X8471B,AF2L5WK4X4ASVGA2REWJTZXA3VCQ,1487726496000,0,True,2017-02-22 01:21:36.000,2017,2017-02,Works well! Enjoy having it!,Works well! Enjoy having it!,0.0038735822,0.015654853,0.9804716,0.976598,positive,False
5.0,Easy to use.,Easy to use. Easy to set up. I  have 3 no more cable here.,[],B00ZV9RDKK,B075X8471B,AEUXCVRMWYT52Z5XUVG53FKXXXNA,1589778502557,0,True,2020-05-18 05:08:22.557,2020,2020-05,Easy to use. Easy to set up. I have 3 no more cable here.,Easy to use. Easy to set up. I have 3 no more cable here.,0.010403044,0.20976028,0.77983665,0.7694336,positive,False
5.0,Love this thing!,"I was worried about lag with the streaming; we live outside town and our internet speed is fast enough for internet searches, but never fast enough to stream movies.  But with the Fire TV Stick, we've been able to watch movies without any lag or buffering at all.  Best of all, we've discovered the made for Amazon Prime show Goliath.  Love it!  This was a great buy.  May have to get another one for other tvs.",[],B00ZV9RDKK,B075X8471B,AHYKEZTRYXRZFNGXLJMIA2WIOX6Q,1480434840000,0,True,2016-11-29 15:54:00.000,2016,2016-11,"I was worried about lag with the streaming; we live outside town and our internet speed is fast enough for internet searches, but never fast enough to stream movies. But with the Fire TV Stick, we've been able to watch movies without any lag or buffering at all. Best of all, we've discovered the made for Amazon Prime show Goliath. Love it! This was a great buy. May have to get another one for other tvs.","I was worried about lag with the streaming; we live outside town and our internet speed is fast enough for internet searches, but never fast enough to stream movies. But with the Fire TV Stick, we've been able to watch movies without any lag or buffering at all. Best of all, we've discovered the made for Amazon Prime show Goliath. Love it! This was a great buy. May have to get another one for other tvs.",0.054314524,0.25648046,0.68920505,0.63489056,positive,False
5.0,Five Stars,Step by step instruction and very easy to set up.,[],B00ZV9RDKK,B075X8471B,AHTKVD7ALC5ZJE7CITNVBFKSOZOQ,1524101099449,0,True,2018-04-19 01:24:59.449,2018,2018-04,Step by step instruction and very easy to set up.,Step by step instruction and very easy to set up.,0.0066273157,0.13626905,0.85710365,0.8504763,positive,False
5.0,Five Stars,"Great product, good alternative to not having a cable line",[],B00ZV9RDKK,B075X8471B,AHAWREKGNO6RQNSV2CHGIPAEI5FQ,1521751405986,0,True,2018-03-22 20:43:25.986,2018,2018-03,"Great product, good alternative to not having a cable line","Great product, good alternative to not having a cable line",0.009407691,0.044501238,0.94609106,0.93668336,positive,False
5.0,Love it!,Love the voice recognition.....we now have 2 in our home.  My husband uses our old one in the man cave to watch his NBA ticket....I use the upstairs one to watch amazon prime videos and TV programs! I used to watch these on my fire or tablet.  Now my daughter wants one.,[],B00ZV9RDKK,B075X8471B,AGTIW4HJU22L2XPNJWGXRBACPOQA,1479388757000,0,True,2016-11-17 13:19:17.000,2016,2016-11,Love the voice recognition.....we now have 2 in our home. My husband uses our old one in the man cave to watch his NBA ticket....I use the upstairs one to watch amazon prime videos and TV programs! I used to watch these on my fire or tablet. Now my daughter wants one.,Love the voice recognition.....we now have 2 in our home. My husband uses our old one in the man cave to watch his NBA ticket....I use the upstairs one to watch amazon prime videos and TV programs! I used to watch these on my fire or tablet. Now my daughter wants one.,0.0029198045,0.08056926,0.9165109,0.9135911,positive,False
5.0,Plenty of good stuff with my Prime Access right now,"My only issue is having to be careful in not ordering the videos and services that have additional fees.  They are soo tempting!  Plenty of good stuff with my Prime Access right now.  Way better options than my Dish Network, and much more cost effective.  As soon as that contract is up, it is HISTORY.",[],B00ZV9RDKK,B075X8471B,AGQICBIQI3DGYYIG4LJME7AAGRTQ,1478447289000,0,True,2016-11-06 15:48:09.000,2016,2016-11,"My only issue is having to be careful in not ordering the videos and services that have additional fees. They are soo tempting! Plenty of good stuff with my Prime Access right now. Way better options than my Dish Network, and much more cost effective. As soon as that contract is up, it is HISTORY.","My only issue is having to be careful in not ordering the videos and services that have additional fees. They are soo tempting! Plenty of good stuff with my Prime Access right now. Way better options than my Dish Network, and much more cost effective. As soon as that contract is up, it is HISTORY.",0.020791927,0.0893257,0.8898824,0.86909044,positive,False
5.0,More movies then on game system,It so nice to have more movies to view.,[],B00ZV9RDKK,B075X8471B,AG22NZO7EV7E2YSE5V227AVH2VKA,1516905120052,0,True,2018-01-25 18:32:00.052,2018,2018-01,It so nice to have more movies to view.,It so nice to have more movies to view.,0.002691737,0.020229919,0.9770783,0.9743866,positive,False
1.0,Buy them at Target or Best buy instead.,"This needs a zero. I bought this as a gift for my father. It didn't work and we've had nothing but issues trying to get a replacement. They can't find the payment, because it was a gift had the nerve to ask for my credit card (not a chance in hell b$#@)..now offering a gift card. It's been 3 months. Still not right. Not happy.",[],B00ZV9RDKK,B075X8471B,AGZJT3LSOI7FR5JUK2CKHGIQPU3Q,1531693367044,2,True,2018-07-15 22:22:47.044,2018,2018-07,"This needs a zero. I bought this as a gift for my father. It didn't work and we've had nothing but issues trying to get a replacement. They can't find the payment, because it was a gift had the nerve to ask for my credit card (not a chance in hell b$#@)..now offering a gift card. It's been 3 months. Still not right. Not happy.","This needs a zero. I bought this as a gift for my father. It didn't work and we've had nothing but issues trying to get a replacement. They can't find the payment, because it was a gift had the nerve to ask for my credit card (not a chance in hell b$#@)..now offering a gift card. It's been 3 months. Still not right. Not happy.",0.9368444,0.05807629,0.005079336,-0.9317651,negative,False
2.0,Love the versatility but was hard to set up and ...,"Love the versatility but was hard to set up and often loses connection with internet mid program then gets stuck on scanning screen. I have to take it out of the tv and then reinsert after a few minutes, I thought at first it may be my service provider but every other device would be working except the fire stick. Hate that it never turns off like most devices and when I have to take it out from tv is always very hot I always worry I’m going to leave a d a fire happens.",[],B00ZV9RDKK,B075X8471B,AH45LRNJLNIU6ORFLMHKPVKG6QOA,1527962922965,0,True,2018-06-02 18:08:42.965,2018,2018-06,"Love the versatility but was hard to set up and often loses connection with internet mid program then gets stuck on scanning screen. I have to take it out of the tv and then reinsert after a few minutes, I thought at first it may be my service provider but every other device would be working except the fire stick. Hate that it never turns off like most devices and when I have to take it out from tv is always very hot I always worry I’m going to leave a d a fire happens.","Love the versatility but was hard to set up and often loses connection with internet mid program then gets stuck on scanning screen. I have to take it out of the tv and then reinsert after a few minutes, I thought at first it may be my service provider but every other device would be working except the fire stick. Hate that it never turns off like most devices and when I have to take it out from tv is always very hot I always worry I’m going to leave a d a fire happens.",0.7210813,0.23625784,0.042660832,-0.6784205,negative,False
5.0,Love,Love it!!!!,[],B00ZV9RDKK,B075X8471B,AFD3EKJAUZ7D7LHXONKAC2L7HBUA,1502831311945,0,True,2017-08-15 21:08:31.945,2017,2017-08,Love it!!!!,Love it!!!!,0.004511068,0.019792173,0.9756968,0.97118574,positive,False
5.0,We should have bought this a long time ago,"This is such a great product.  Reading through past reviews on more than one it was suggested to download kodi.  Once my fire TV stick arrived I went to You Tube & looked up Download Kodi & it played a video walking me through each step.  We've been able to watch so many different movies & tv shows that we no longer need cable.  We should have bought one of these a long time ago, they are more than worth the cost.",[],B00ZV9RDKK,B075X8471B,AGYQIGJSBGH2KK4L2PWLIXVSMTRA,1515287143688,0,True,2018-01-07 01:05:43.688,2018,2018-01,"This is such a great product. Reading through past reviews on more than one it was suggested to download kodi. Once my fire TV stick arrived I went to You Tube & looked up Download Kodi & it played a video walking me through each step. We've been able to watch so many different movies & tv shows that we no longer need cable. We should have bought one of these a long time ago, they are more than worth the cost.","This is such a great product. Reading through past reviews on more than one it was suggested to download kodi. Once my fire TV stick arrived I went to You Tube & looked up Download Kodi & it played a video walking me through each step. We've been able to watch so many different movies & tv shows that we no longer need cable. We should have bought one of these a long time ago, they are more than worth the cost.",0.003953625,0.036311366,0.95973504,0.9557814,positive,False
5.0,love,"love this fantastic selection o apps, movies and tv, do not need direct tv anylonger",[],B00ZV9RDKK,B075X8471B,AECX5CEJ43EPQFS4YVJKI6ZSQZ3A,1533652091415,0,True,2018-08-07 14:28:11.415,2018,2018-08,"love this fantastic selection o apps, movies and tv, do not need direct tv anylonger","love this fantastic selection o apps, movies and tv, do not need direct tv anylonger",0.0050121327,0.016314993,0.9786728,0.97366065,positive,False
5.0,Recommend,Love this.  Bought a second one.  Alexa makes it so simple to find what I want.  Also a slight problem setting up but excellent customer service from Amazon got me up and running.,[],B00ZV9RDKK,B075X8471B,AGPDI3HH7YNVDUEAMHXBOP6SK3CQ,1526550379926,0,True,2018-05-17 09:46:19.926,2018,2018-05,Love this. Bought a second one. Alexa makes it so simple to find what I want. Also a slight problem setting up but excellent customer service from Amazon got me up and running.,Love this. Bought a second one. Alexa makes it so simple to find what I want. Also a slight problem setting up but excellent customer service from Amazon got me up and running.,0.0048790355,0.023507793,0.97161317,0.9667341,positive,False
5.0,LOVE IT!,where has this been my whole life. LOVE IT!,[],B00ZV9RDKK,B075X8471B,AFOTKK23OZECVHQFQJFDTCTO33QA,1513641990361,0,True,2017-12-19 00:06:30.361,2017,2017-12,where has this been my whole life. LOVE IT!,where has this been my whole life. LOVE IT!,0.007260528,0.017238835,0.97550064,0.96824014,positive,False
4.0,I have recommended this to friends,Great to make a &#34;dumb&#34; TV into a Smart TV. Only problem was that the remote was not paired to the stick when I got it. And it took longer than the instructions say to get them to pair. As for that &#34;voice&#34; thing. I don't think it likes my voice. At 50% off it was a good deal to grab since I already had one other.,[],B00ZV9RDKK,B075X8471B,AFP3XSNVNF2XLKIGIADX3JGKA4HA,1532698649186,0,True,2018-07-27 13:37:29.186,2018,2018-07,Great to make a &#34;dumb&#34; TV into a Smart TV. Only problem was that the remote was not paired to the stick when I got it. And it took longer than the instructions say to get them to pair. As for that &#34;voice&#34; thing. I don't think it likes my voice. At 50% off it was a good deal to grab since I already had one other.,Great to make a &#34;dumb&#34; TV into a Smart TV. Only problem was that the remote was not paired to the stick when I got it. And it took longer than the instructions say to get them to pair. As for that &#34;voice&#34; thing. I don't think it likes my voice. At 50% off it was a good deal to grab since I already had one other.,0.49125147,0.28649476,0.22225375,-0.26899773,negative,True
3.0,Needed more information on how to use the software.,Lack of information on it. It could have came with more information and directions on how to use it.,[],B00ZV9RDKK,B075X8471B,AENVUXJZGXGEFVDALPYACZL3WXDA,1538325584757,0,True,2018-09-30 16:39:44.757,2018,2018-09,Lack of information on it. It could have came with more information and directions on how to use it.,Lack of information on it. It could have came with more information and directions on how to use it.,0.68754315,0.29368335,0.01877346,-0.6687697,negative,False
5.0,Five Stars,I can watch anything I want.,[],B00ZV9RDKK,B075X8471B,AE3XSR2BA5DRI5YUHL7DTCDPEAOA,1495080784000,0,True,2017-05-18 04:13:04.000,2017,2017-05,I can watch anything I want.,I can watch anything I want.,0.010235265,0.3241312,0.66563356,0.6553983,positive,False
5.0,Love this,Love this,[],B00ZV9RDKK,B075X8471B,AEFZVJLBMSFFAMSLR74ICOBJ2NKQ,1540496136222,0,True,2018-10-25 19:35:36.222,2018,2018-10,Love this,Love this,0.009779547,0.045108113,0.9451123,0.9353327,positive,False
5.0,I like the way the Fire Stick works,I like the way the Fire Stick works. I haven't used the Voice Remote. The stick works faster for me then the Xbox I used to watch TV with.,[],B00ZV9RDKK,B075X8471B,AG6O4ZXUWRZSOAHFVPCLYDIEH4VQ,1484000063000,0,True,2017-01-09 22:14:23.000,2017,2017-01,I like the way the Fire Stick works. I haven't used the Voice Remote. The stick works faster for me then the Xbox I used to watch TV with.,I like the way the Fire Stick works. I haven't used the Voice Remote. The stick works faster for me then the Xbox I used to watch TV with.,0.009863531,0.09713241,0.89300406,0.8831405,positive,False
3.0,It Is What It Is,"Nothing to rave about, it is what it is.",[],B00ZV9RDKK,B075X8471B,AFKM32YGBDJ3BADLNT2HDUDSAP2A,1520525578717,0,True,2018-03-08 16:12:58.717,2018,2018-03,"Nothing to rave about, it is what it is.","Nothing to rave about, it is what it is.",0.15742293,0.46962115,0.37295586,0.21553293,neutral,False
5.0,Wonderful product,Great product - wonderful way to stream movies with out a smart TV.,[],B00ZV9RDKK,B075X8471B,AHYGADSCZG3I6Z7FRLD6ITADQV7A,1515765203413,0,True,2018-01-12 13:53:23.413,2018,2018-01,Great product - wonderful way to stream movies with out a smart TV.,Great product - wonderful way to stream movies with out a smart TV.,0.0020293007,0.014073058,0.9838976,0.9818683,positive,False
5.0,fire tv stick with Alexa,"So far i like it, still getting use to it. Wish it came with better information on using it.",[],B00ZV9RDKK,B075X8471B,AFNPKP27HXRX2QZGEWTPAEIGOV2Q,1498332565609,0,True,2017-06-24 19:29:25.609,2017,2017-06,"So far i like it, still getting use to it. Wish it came with better information on using it.","So far i like it, still getting use to it. Wish it came with better information on using it.",0.010679532,0.07973484,0.90958565,0.8989061,positive,False
4.0,Four Stars,Love it,[],B00ZV9RDKK,B075X8471B,AHE4ZUCYVULCHUP6HOLLOMJU7FVQ,1488068158000,0,True,2017-02-26 00:15:58.000,2017,2017-02,Love it,Love it,0.016990202,0.09766407,0.8853457,0.8683555,positive,False
5.0,easy to install and use,the remote for my original fire tv died. the stick was on promo for the price of replacing the remote. the first one I received was defective and amazon arranged a replacement. the second one fired (pun) right up and works great. I also ordered a remote cover in a bright color and we longer have to go searching for it.,[],B00ZV9RDKK,B075X8471B,AGCZZXDONWSW5LUV5Z7K4IVW4IBA,1529002673947,1,True,2018-06-14 18:57:53.947,2018,2018-06,the remote for my original fire tv died. the stick was on promo for the price of replacing the remote. the first one I received was defective and amazon arranged a replacement. the second one fired (pun) right up and works great. I also ordered a remote cover in a bright color and we longer have to go searching for it.,the remote for my original fire tv died. the stick was on promo for the price of replacing the remote. the first one I received was defective and amazon arranged a replacement. the second one fired (pun) right up and works great. I also ordered a remote cover in a bright color and we longer have to go searching for it.,0.46857387,0.3829533,0.14847286,-0.32010102,negative,True
2.0,Doesn't last,"When I my first fire stick, it worked fine, for about 8 months, then it just would not work anymore.  Instead of sending it back, I upgraded to a voice activated Fire Stick.  Here I am, just over a year later and this one has quit working also.  Not happy!",[],B00ZV9RDKK,B075X8471B,AFE3WPVUVCSNWSPBYE3AEDAVBD2Q,1543188095928,0,True,2018-11-25 23:21:35.928,2018,2018-11,"When I my first fire stick, it worked fine, for about 8 months, then it just would not work anymore. Instead of sending it back, I upgraded to a voice activated Fire Stick. Here I am, just over a year later and this one has quit working also. Not happy!","When I my first fire stick, it worked fine, for about 8 months, then it just would not work anymore. Instead of sending it back, I upgraded to a voice activated Fire Stick. Here I am, just over a year later and this one has quit working also. Not happy!",0.85607535,0.12629524,0.017629381,-0.83844596,negative,False
5.0,Fire Stick Happy,"The Fire stick is working great. The pic display on my television is crisp and clear. The hookup was awesome, fast and easy because everything was included in the package. So far, my children and I are enjoying the Fire Stick.",[],B00ZV9RDKK,B075X8471B,AGYMTOYGCUTJWR4N5W7RVXHPOMXQ,1503624322365,0,True,2017-08-25 01:25:22.365,2017,2017-08,"The Fire stick is working great. The pic display on my television is crisp and clear. The hookup was awesome, fast and easy because everything was included in the package. So far, my children and I are enjoying the Fire Stick.","The Fire stick is working great. The pic display on my television is crisp and clear. The hookup was awesome, fast and easy because everything was included in the package. So far, my children and I are enjoying the Fire Stick.",0.0032388784,0.015315216,0.98144597,0.9782071,positive,False
5.0,I'm happy,It works exactly as described. We use it often.,[],B00ZV9RDKK,B075X8471B,AFQQNWQS6K3E5ZH46YZMEVUIHDAA,1515528382437,0,True,2018-01-09 20:06:22.437,2018,2018-01,It works exactly as described. We use it often.,It works exactly as described. We use it often.,0.0072816745,0.23432411,0.75839424,0.7511126,positive,False
5.0,Five Stars,I am enjoying  my fire stick,[],B00ZV9RDKK,B075X8471B,AFOXEDXZ5BKHPKW5Z5OIEEELZWCQ,1487777660000,0,True,2017-02-22 15:34:20.000,2017,2017-02,I am enjoying my fire stick,I am enjoying my fire stick,0.0045340215,0.032344278,0.9631217,0.9585877,positive,False
5.0,I love the fire stick,I love the fire stick. This is our 3rd one. We cut our cable off and use the fire stick all the time. It is very easy to set up.,[],B00ZV9RDKK,B075X8471B,AHWADA2DND22NMY5D3AM6MQ6ORZA,1501965170886,0,True,2017-08-05 20:32:50.886,2017,2017-08,I love the fire stick. This is our 3rd one. We cut our cable off and use the fire stick all the time. It is very easy to set up.,I love the fire stick. This is our 3rd one. We cut our cable off and use the fire stick all the time. It is very easy to set up.,0.0054134866,0.02476882,0.9698177,0.9644042,positive,False
5.0,"Used it once, worked great","So far it has worked perfectly, I have used it once. I know you want feedback but you should wait at least a few weeks if you want more accurate data. I am happy so far.",[],B00ZV9RDKK,B075X8471B,AH5WJ75Q5DHFSKHLA3ZQNDY3J3DA,1485819982000,0,True,2017-01-30 23:46:22.000,2017,2017-01,"So far it has worked perfectly, I have used it once. I know you want feedback but you should wait at least a few weeks if you want more accurate data. I am happy so far.","So far it has worked perfectly, I have used it once. I know you want feedback but you should wait at least a few weeks if you want more accurate data. I am happy so far.",0.008259634,0.0490581,0.94268227,0.9344226,positive,False
5.0,Useful product.,Very useful product when eliminating other services. Would like to see more &#34;perks&#34; for the firestick. Too many subscriptions negates the cost effectiveness. Updates are necessary.,[],B00ZV9RDKK,B075X8471B,AFI3LFHUODYG2RWJZX5HLLEQGLOA,1512664757455,0,True,2017-12-07 16:39:17.455,2017,2017-12,Very useful product when eliminating other services. Would like to see more &#34;perks&#34; for the firestick. Too many subscriptions negates the cost effectiveness. Updates are necessary.,Very useful product when eliminating other services. Would like to see more &#34;perks&#34; for the firestick. Too many subscriptions negates the cost effectiveness. Updates are necessary.,0.02070558,0.08856116,0.8907333,0.8700277,positive,False
4.0,but I love,"I don’t use the voice part, but I love it",[],B00ZV9RDKK,B075X8471B,AHLJSAA3D4TLHIUI2SJYGB6NBXGA,1515458403316,0,True,2018-01-09 00:40:03.316,2018,2018-01,"I don’t use the voice part, but I love it","I don’t use the voice part, but I love it",0.04011205,0.10228355,0.85760444,0.81749237,positive,False
5.0,Five Stars,Love it,[],B00ZV9RDKK,B075X8471B,AGNKS2AI3LESCF563IOWI4GV3R2Q,1499889059189,0,True,2017-07-12 19:50:59.189,2017,2017-07,Love it,Love it,0.016990202,0.09766407,0.8853457,0.8683555,positive,False
5.0,Five Stars,Love it.,[],B00ZV9RDKK,B075X8471B,AHOYFU5VAPVBCVMMREK3NEU4VB7A,1516199083035,0,True,2018-01-17 14:24:43.035,2018,2018-01,Love it.,Love it.,0.009448783,0.04570902,0.9448422,0.93539345,positive,False
5.0,Five Stars,"This is a great item, makes your regular TV into a smart TV.",[],B00ZV9RDKK,B075X8471B,AF7YQTBGGU6FBGAKO7NU3IQPQ2UA,1532884293536,0,True,2018-07-29 17:11:33.536,2018,2018-07,"This is a great item, makes your regular TV into a smart TV.","This is a great item, makes your regular TV into a smart TV.",0.0018427372,0.015232284,0.98292494,0.9810822,positive,False
1.0,One Star,I have had this 2 months and used it twice and it is not working now!!,[],B00ZV9RDKK,B075X8471B,AEJHZ4AABFDDFNIKLL3XFVSZNIGQ,1521257465625,0,True,2018-03-17 03:31:05.625,2018,2018-03,I have had this 2 months and used it twice and it is not working now!!,I have had this 2 months and used it twice and it is not working now!!,0.89995813,0.091637604,0.008404283,-0.8915539,negative,False
5.0,Love my fire stick,"Great fun, lots of good movies and games.",[],B00ZV9RDKK,B075X8471B,AGCXIE6T6U3SDTXBHXGEA76FYAMQ,1483834680000,0,True,2017-01-08 00:18:00.000,2017,2017-01,"Great fun, lots of good movies and games.","Great fun, lots of good movies and games.",0.0034479506,0.010462311,0.9860897,0.98264176,positive,False
5.0,... my iPad to watch Amazon Prime Video so it’s nice to see my favorite shows on the TV too,I’ve been using my iPad to watch Amazon Prime Video so it’s nice to see my favorite shows on the TV<br /> too!,[],B00ZV9RDKK,B075X8471B,AESJ2TRQDSJVPKD3UP52BXJNR2FQ,1532606587422,0,True,2018-07-26 12:03:07.422,2018,2018-07,I’ve been using my iPad to watch Amazon Prime Video so it’s nice to see my favorite shows on the TV too!,I’ve been using my iPad to watch Amazon Prime Video so it’s nice to see my favorite shows on the TV too!,0.0018198119,0.036656696,0.96152353,0.95970374,positive,False
5.0,Five Stars,It’s extremely easy to use and setup.,[],B00ZV9RDKK,B075X8471B,AHYBPJMCH2Z5NTPSRJZFZWBLDBBQ,1513534729264,0,True,2017-12-17 18:18:49.264,2017,2017-12,It’s extremely easy to use and setup.,It’s extremely easy to use and setup.,0.0031877942,0.027313309,0.96949893,0.96631116,positive,False
